holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,hour,weekday,month
,286.36,0.0,0.0,90,Rain,13,Monday,September
,286.15,0.0,0.0,90,Rain,14,Monday,September
,286.15,0.0,0.0,90,Mist,14,Monday,September
,286.01,0.0,0.0,90,Rain,15,Monday,September
,286.01,0.0,0.0,90,Mist,15,Monday,September
,286.29,0.0,0.0,90,Rain,16,Monday,September
,286.29,0.0,0.0,90,Drizzle,16,Monday,September
,286.42,0.0,0.0,90,Rain,17,Monday,September
,286.42,0.0,0.0,90,Mist,17,Monday,September
,286.87,0.0,0.0,90,Rain,18,Monday,September
,286.87,0.0,0.0,90,Mist,18,Monday,September
,286.95,0.0,0.0,90,Mist,19,Monday,September
,286.95,0.0,0.0,90,Drizzle,19,Monday,September
,286.89,0.0,0.0,90,Haze,20,Monday,September
,286.89,0.0,0.0,90,Mist,20,Monday,September
,286.88,0.0,0.0,90,Mist,21,Monday,September
,287.15,0.0,0.0,90,Mist,22,Monday,September
,287.35,0.0,0.0,90,Mist,23,Monday,September
,287.43,0.0,0.0,90,Mist,0,Tuesday,September
,287.61,0.0,0.0,90,Mist,1,Tuesday,September
,287.82,0.0,0.0,90,Clouds,2,Tuesday,September
,288.29,0.0,0.0,90,Clouds,3,Tuesday,September
,288.5,0.0,0.0,90,Clouds,4,Tuesday,September
,288.5,0.0,0.0,90,Clouds,5,Tuesday,September
,288.77,0.0,0.0,90,Mist,6,Tuesday,September
,288.65,0.0,0.0,20,Mist,7,Tuesday,September
,288.86,0.0,0.0,75,Mist,8,Tuesday,September
,289.64,0.0,0.0,20,Mist,9,Tuesday,September
,289.64,0.0,0.0,20,Fog,9,Tuesday,September
,290.72,0.0,0.0,1,Mist,10,Tuesday,September
,293.57,0.0,0.0,20,Clouds,11,Tuesday,September
,294.86,0.0,0.0,75,Clouds,12,Tuesday,September
,296.48,0.0,0.0,75,Clouds,13,Tuesday,September
,297.36,0.0,0.0,75,Clouds,14,Tuesday,September
,298.15,0.0,0.0,75,Clouds,15,Tuesday,September
,299.15,0.0,0.0,40,Clouds,16,Tuesday,September
,299.29,0.0,0.0,75,Clouds,17,Tuesday,September
,298.29,0.0,0.0,1,Clear,18,Tuesday,September
,297.29,0.0,0.0,1,Clear,19,Tuesday,September
,296.51,0.0,0.0,75,Clouds,20,Tuesday,September
,296.07,0.0,0.0,1,Clear,21,Tuesday,September
,295.84,0.0,0.0,40,Clouds,22,Tuesday,September
,295.42,0.0,0.0,75,Clouds,23,Tuesday,September
,295.15,0.0,0.0,75,Clouds,0,Wednesday,September
,295.3,0.0,0.0,40,Clouds,1,Wednesday,September
,295.23,0.0,0.0,40,Clouds,2,Wednesday,September
,294.86,0.0,0.0,90,Thunderstorm,3,Wednesday,September
,294.15,0.0,0.0,90,Rain,4,Wednesday,September
,294.15,0.0,0.0,90,Thunderstorm,4,Wednesday,September
,293.87,0.0,0.0,1,Rain,5,Wednesday,September
,294.3,0.0,0.0,90,Clouds,6,Wednesday,September
,294.0,0.0,0.0,20,Clouds,7,Wednesday,September
,293.49,0.0,0.0,20,Clouds,8,Wednesday,September
,293.62,0.0,0.0,75,Clouds,9,Wednesday,September
,293.55,0.0,0.0,90,Clouds,10,Wednesday,September
,293.88,0.0,0.0,40,Clouds,11,Wednesday,September
,294.21,0.0,0.0,40,Clouds,12,Wednesday,September
,294.94,0.0,0.0,1,Clear,13,Wednesday,September
,295.81,0.0,0.0,1,Clear,14,Wednesday,September
,296.28,0.0,0.0,1,Clear,15,Wednesday,September
,296.28,0.0,0.0,20,Clouds,16,Wednesday,September
,296.28,0.0,0.0,1,Clear,17,Wednesday,September
,295.94,0.0,0.0,1,Clear,18,Wednesday,September
,294.36,0.0,0.0,5,Clear,19,Wednesday,September
,291.95,0.0,0.0,5,Clear,20,Wednesday,September
,288.51,0.0,0.0,5,Clear,21,Wednesday,September
,287.0,0.0,0.0,1,Clear,22,Wednesday,September
,285.92,0.0,0.0,1,Mist,23,Wednesday,September
,284.42,0.0,0.0,1,Clear,0,Thursday,September
,284.22,0.0,0.0,1,Mist,1,Thursday,September
,284.0,0.0,0.0,1,Clear,2,Thursday,September
,283.07,0.0,0.0,1,Mist,3,Thursday,September
,282.29,0.0,0.0,1,Mist,4,Thursday,September
,282.21,0.0,0.0,1,Mist,5,Thursday,September
,282.0,0.0,0.0,1,Mist,6,Thursday,September
,282.08,0.0,0.0,5,Fog,7,Thursday,September
,282.74,0.0,0.0,5,Mist,8,Thursday,September
,286.71,0.0,0.0,1,Clear,9,Thursday,September
,297.01,0.0,0.0,5,Clear,13,Thursday,September
,298.08,0.0,0.0,1,Clear,14,Thursday,September
,299.29,0.0,0.0,5,Clear,15,Thursday,September
,300.15,0.0,0.0,20,Clouds,16,Thursday,September
,300.72,0.0,0.0,20,Clouds,17,Thursday,September
,300.72,0.0,0.0,1,Clear,18,Thursday,September
,300.01,0.0,0.0,20,Clouds,19,Thursday,September
,299.02,0.0,0.0,1,Clear,20,Thursday,September
,298.55,0.0,0.0,75,Clouds,21,Thursday,September
,298.02,0.0,0.0,40,Clouds,22,Thursday,September
,297.75,0.0,0.0,1,Clear,23,Thursday,September
,297.28,0.0,0.0,1,Clear,0,Friday,September
,297.36,0.0,0.0,1,Clear,1,Friday,September
,297.58,0.0,0.0,1,Clear,2,Friday,September
,297.22,0.0,0.0,1,Clear,3,Friday,September
,296.94,0.0,0.0,1,Clear,4,Friday,September
,296.58,0.0,0.0,1,Clear,5,Friday,September
,296.51,0.0,0.0,1,Thunderstorm,6,Friday,September
,296.43,0.0,0.0,75,Rain,7,Friday,September
,296.43,0.0,0.0,75,Thunderstorm,7,Friday,September
,296.29,0.0,0.0,90,Rain,8,Friday,September
,296.29,0.0,0.0,90,Thunderstorm,8,Friday,September
,296.46,0.0,0.0,90,Rain,9,Friday,September
,296.46,0.0,0.0,90,Mist,9,Friday,September
,297.43,0.0,0.0,75,Mist,10,Friday,September
,297.43,0.0,0.0,75,Rain,10,Friday,September
,299.21,0.0,0.0,75,Mist,11,Friday,September
,301.14,0.0,0.0,20,Clouds,12,Friday,September
,302.61,0.0,0.0,40,Clouds,13,Friday,September
,304.15,0.0,0.0,1,Clear,14,Friday,September
,305.51,0.0,0.0,1,Clear,15,Friday,September
,306.28,0.0,0.0,40,Clouds,16,Friday,September
,306.58,0.0,0.0,1,Clear,17,Friday,September
,306.09,0.0,0.0,1,Clear,18,Friday,September
,304.82,0.0,0.0,40,Clouds,19,Friday,September
,303.29,0.0,0.0,40,Clouds,20,Friday,September
,302.22,0.0,0.0,1,Clear,21,Friday,September
,301.44,0.0,0.0,40,Clouds,22,Friday,September
,300.96,0.0,0.0,1,Clear,23,Friday,September
,300.49,0.0,0.0,1,Clear,0,Saturday,September
,299.86,0.0,0.0,1,Clear,1,Saturday,September
,299.28,0.0,0.0,1,Clear,2,Saturday,September
,298.65,0.0,0.0,1,Clear,3,Saturday,September
,298.08,0.0,0.0,1,Clear,4,Saturday,September
,297.82,0.0,0.0,1,Clear,5,Saturday,September
,296.88,0.0,0.0,1,Clear,6,Saturday,September
,295.86,0.0,0.0,40,Clouds,7,Saturday,September
,295.65,0.0,0.0,75,Clouds,8,Saturday,September
,296.43,0.0,0.0,75,Clouds,9,Saturday,September
,298.08,0.0,0.0,75,Clouds,10,Saturday,September
,299.46,0.0,0.0,40,Clouds,11,Saturday,September
,300.56,0.0,0.0,1,Clear,12,Saturday,September
,301.46,0.0,0.0,75,Clouds,13,Saturday,September
,302.07,0.0,0.0,20,Clouds,14,Saturday,September
,302.9,0.0,0.0,40,Clouds,15,Saturday,September
,303.79,0.0,0.0,1,Clear,16,Saturday,September
,303.24,0.0,0.0,75,Clouds,17,Saturday,September
,302.15,0.0,0.0,1,Clear,18,Saturday,September
,300.74,0.0,0.0,75,Haze,19,Saturday,September
,300.74,0.0,0.0,75,Rain,19,Saturday,September
,299.16,0.0,0.0,75,Haze,20,Saturday,September
,298.31,0.0,0.0,90,Clouds,21,Saturday,September
,298.61,0.0,0.0,1,Clear,22,Saturday,September
,296.92,0.0,0.0,40,Clouds,23,Saturday,September
,295.74,0.0,0.0,1,Clear,0,Sunday,September
,294.99,0.0,0.0,1,Clear,1,Sunday,September
,294.65,0.0,0.0,1,Clear,2,Sunday,September
,293.91,0.0,0.0,1,Mist,3,Sunday,September
,294.07,0.0,0.0,1,Mist,4,Sunday,September
,294.57,0.0,0.0,1,Clear,5,Sunday,September
,294.4,0.0,0.0,1,Clear,6,Sunday,September
,293.31,0.0,0.0,20,Mist,7,Sunday,September
,293.38,0.0,0.0,40,Clouds,8,Sunday,September
,294.73,0.0,0.0,1,Clear,9,Sunday,September
,296.32,0.0,0.0,40,Clouds,10,Sunday,September
,298.68,0.0,0.0,75,Clouds,11,Sunday,September
,301.91,0.0,0.0,75,Clouds,12,Sunday,September
,303.07,0.0,0.0,40,Clouds,13,Sunday,September
,304.07,0.0,0.0,40,Clouds,14,Sunday,September
,304.15,0.0,0.0,75,Clouds,15,Sunday,September
,304.23,0.0,0.0,75,Clouds,16,Sunday,September
,304.15,0.0,0.0,75,Clouds,17,Sunday,September
,303.61,0.0,0.0,1,Clear,18,Sunday,September
,302.34,0.0,0.0,75,Clouds,19,Sunday,September
,298.3,0.0,0.0,90,Rain,20,Sunday,September
,296.21,0.0,0.0,40,Rain,21,Sunday,September
,295.61,0.0,0.0,90,Rain,22,Sunday,September
,294.86,0.0,0.0,75,Rain,23,Sunday,September
,294.46,0.0,0.0,90,Rain,0,Monday,September
,293.21,0.0,0.0,75,Rain,1,Monday,September
,293.21,0.0,0.0,75,Drizzle,1,Monday,September
,292.79,0.0,0.0,40,Rain,2,Monday,September
,291.61,0.0,0.0,90,Thunderstorm,3,Monday,September
,291.61,0.0,0.0,90,Rain,3,Monday,September
,290.75,0.0,0.0,90,Rain,4,Monday,September
,290.75,0.0,0.0,90,Mist,4,Monday,September
,290.75,0.0,0.0,90,Drizzle,4,Monday,September
,290.08,0.0,0.0,90,Rain,5,Monday,September
,290.08,0.0,0.0,90,Thunderstorm,5,Monday,September
,289.48,0.0,0.0,90,Rain,6,Monday,September
,289.48,0.0,0.0,90,Mist,6,Monday,September
,289.48,0.0,0.0,90,Thunderstorm,6,Monday,September
,288.75,0.0,0.0,90,Rain,7,Monday,September
,288.35,0.0,0.0,90,Rain,8,Monday,September
,288.35,0.0,0.0,90,Drizzle,8,Monday,September
,288.01,0.0,0.0,90,Rain,9,Monday,September
,288.01,0.0,0.0,90,Drizzle,9,Monday,September
,287.94,0.0,0.0,90,Drizzle,10,Monday,September
,287.94,0.0,0.0,90,Mist,10,Monday,September
,287.94,0.0,0.0,90,Rain,10,Monday,September
,288.3,0.0,0.0,90,Rain,11,Monday,September
,288.3,0.0,0.0,90,Mist,11,Monday,September
,289.15,0.0,0.0,90,Mist,12,Monday,September
,289.15,0.0,0.0,90,Rain,12,Monday,September
,289.22,0.0,0.0,90,Rain,13,Monday,September
,289.87,0.0,0.0,90,Clouds,14,Monday,September
,289.81,0.0,0.0,90,Clouds,15,Monday,September
,289.57,0.0,0.0,90,Clouds,16,Monday,September
,288.98,0.0,0.0,90,Clouds,17,Monday,September
,288.9,0.0,0.0,90,Clouds,18,Monday,September
,288.48,0.0,0.0,90,Clouds,19,Monday,September
,288.38,0.0,0.0,90,Rain,20,Monday,September
,288.38,0.0,0.0,90,Drizzle,20,Monday,September
,288.15,0.0,0.0,90,Rain,21,Monday,September
,288.15,0.0,0.0,90,Drizzle,21,Monday,September
,288.0,0.0,0.0,90,Rain,22,Monday,September
,287.9,0.0,0.0,90,Rain,23,Monday,September
,287.9,0.0,0.0,90,Mist,23,Monday,September
,287.9,0.0,0.0,90,Drizzle,23,Monday,September
,287.23,0.0,0.0,90,Rain,0,Tuesday,September
,287.23,0.0,0.0,90,Drizzle,0,Tuesday,September
,287.15,0.0,0.0,90,Rain,1,Tuesday,September
,287.15,0.0,0.0,90,Drizzle,1,Tuesday,September
,287.23,0.0,0.0,90,Rain,2,Tuesday,September
,287.23,0.0,0.0,90,Drizzle,2,Tuesday,September
,287.48,0.0,0.0,90,Rain,3,Tuesday,September
,287.48,0.0,0.0,90,Drizzle,3,Tuesday,September
,287.48,0.0,0.0,90,Rain,4,Tuesday,September
,287.48,0.0,0.0,90,Drizzle,4,Tuesday,September
,287.23,0.0,0.0,90,Rain,5,Tuesday,September
,287.23,0.0,0.0,90,Drizzle,5,Tuesday,September
,287.31,0.0,0.0,90,Rain,6,Tuesday,September
,287.31,0.0,0.0,90,Drizzle,6,Tuesday,September
,287.38,0.0,0.0,90,Rain,7,Tuesday,September
,287.38,0.0,0.0,90,Drizzle,7,Tuesday,September
,287.07,0.0,0.0,90,Rain,8,Tuesday,September
,287.07,0.0,0.0,90,Drizzle,8,Tuesday,September
,287.15,0.0,0.0,90,Rain,9,Tuesday,September
,287.15,0.0,0.0,90,Mist,9,Tuesday,September
,287.15,0.0,0.0,90,Drizzle,9,Tuesday,September
,287.61,0.0,0.0,90,Drizzle,10,Tuesday,September
,287.61,0.0,0.0,90,Mist,10,Tuesday,September
,288.29,0.0,0.0,90,Drizzle,11,Tuesday,September
,288.55,0.0,0.0,90,Drizzle,12,Tuesday,September
,288.55,0.0,0.0,90,Mist,12,Tuesday,September
,289.15,0.0,0.0,90,Drizzle,13,Tuesday,September
,289.55,0.0,0.0,90,Clouds,14,Tuesday,September
,289.88,0.0,0.0,90,Clouds,15,Tuesday,September
,290.48,0.0,0.0,90,Clouds,16,Tuesday,September
,290.41,0.0,0.0,90,Clouds,17,Tuesday,September
,290.08,0.0,0.0,90,Clouds,18,Tuesday,September
,289.55,0.0,0.0,90,Clouds,19,Tuesday,September
,288.75,0.0,0.0,90,Clouds,20,Tuesday,September
,288.15,0.0,0.0,75,Clouds,21,Tuesday,September
,287.5,0.0,0.0,90,Clouds,22,Tuesday,September
,286.44,0.0,0.0,1,Clear,23,Tuesday,September
,285.49,0.0,0.0,1,Clear,0,Wednesday,September
,284.69,0.0,0.0,1,Clear,1,Wednesday,September
,284.22,0.0,0.0,40,Clouds,2,Wednesday,September
,283.22,0.0,0.0,1,Clear,3,Wednesday,September
,283.02,0.0,0.0,40,Clouds,4,Wednesday,September
,282.55,0.0,0.0,1,Clear,5,Wednesday,September
,281.93,0.0,0.0,1,Clear,6,Wednesday,September
,281.62,0.0,0.0,20,Clouds,7,Wednesday,September
,281.55,0.0,0.0,20,Clouds,8,Wednesday,September
,282.72,0.0,0.0,20,Clouds,9,Wednesday,September
,284.22,0.0,0.0,20,Clouds,10,Wednesday,September
,285.54,0.0,0.0,20,Clouds,11,Wednesday,September
,287.22,0.0,0.0,1,Clear,12,Wednesday,September
,289.01,0.0,0.0,40,Clouds,13,Wednesday,September
,290.01,0.0,0.0,40,Clouds,14,Wednesday,September
,290.35,0.0,0.0,75,Clouds,15,Wednesday,September
,290.88,0.0,0.0,40,Clouds,16,Wednesday,September
,290.82,0.0,0.0,40,Clouds,17,Wednesday,September
,291.08,0.0,0.0,5,Clear,18,Wednesday,September
,289.94,0.0,0.0,5,Clear,19,Wednesday,September
,287.56,0.0,0.0,1,Clear,20,Wednesday,September
,284.81,0.0,0.0,5,Clear,21,Wednesday,September
,284.0,0.0,0.0,5,Clear,22,Wednesday,September
,282.65,0.0,0.0,1,Clear,0,Thursday,September
,282.94,0.0,0.0,1,Clear,1,Thursday,September
,283.23,0.0,0.0,1,Clear,2,Thursday,September
,282.95,0.0,0.0,1,Clear,3,Thursday,September
,283.35,0.0,0.0,90,Clouds,4,Thursday,September
,283.95,0.0,0.0,90,Clouds,5,Thursday,September
,284.43,0.0,0.0,40,Rain,6,Thursday,September
,284.51,0.0,0.0,40,Clouds,7,Thursday,September
,284.43,0.0,0.0,75,Clouds,8,Thursday,September
,285.68,0.0,0.0,75,Clouds,9,Thursday,September
,287.78,0.0,0.0,75,Clouds,10,Thursday,September
,289.34,0.0,0.0,75,Clouds,11,Thursday,September
,290.86,0.0,0.0,75,Clouds,12,Thursday,September
,292.68,0.0,0.0,75,Clouds,13,Thursday,September
,294.21,0.0,0.0,40,Clouds,14,Thursday,September
,295.21,0.0,0.0,75,Clouds,15,Thursday,September
,295.48,0.0,0.0,75,Clouds,16,Thursday,September
,295.37,0.0,0.0,75,Clouds,17,Thursday,September
,294.35,0.0,0.0,75,Clouds,18,Thursday,September
,292.89,0.0,0.0,75,Clouds,19,Thursday,September
,291.3,0.0,0.0,75,Clouds,20,Thursday,September
,289.62,0.0,0.0,20,Clouds,21,Thursday,September
,288.75,0.0,0.0,40,Clouds,22,Thursday,September
,287.62,0.0,0.0,1,Clear,23,Thursday,September
,286.22,0.0,0.0,1,Clear,0,Friday,September
,284.75,0.0,0.0,1,Clear,1,Friday,September
,284.42,0.0,0.0,1,Clear,2,Friday,September
,284.15,0.0,0.0,1,Clear,3,Friday,September
,283.62,0.0,0.0,1,Clear,4,Friday,September
,282.35,0.0,0.0,1,Clear,5,Friday,September
,281.69,0.0,0.0,1,Clear,6,Friday,September
,281.02,0.0,0.0,5,Clear,7,Friday,September
,280.68,0.0,0.0,5,Clear,8,Friday,September
,282.48,0.0,0.0,5,Clear,9,Friday,September
,284.68,0.0,0.0,1,Clear,10,Friday,September
,286.48,0.0,0.0,20,Clouds,11,Friday,September
,287.65,0.0,0.0,40,Clouds,12,Friday,September
,288.68,0.0,0.0,40,Clouds,13,Friday,September
,289.58,0.0,0.0,40,Clouds,14,Friday,September
,289.72,0.0,0.0,40,Clouds,15,Friday,September
,290.08,0.0,0.0,75,Clouds,16,Friday,September
,290.09,0.0,0.0,40,Clouds,17,Friday,September
,289.68,0.0,0.0,75,Clouds,18,Friday,September
,288.89,0.0,0.0,1,Clear,19,Friday,September
,288.89,0.0,0.0,1,Clear,19,Friday,September
,286.23,0.0,0.0,20,Clouds,20,Friday,September
,284.29,0.0,0.0,5,Clear,21,Friday,September
,282.94,0.0,0.0,5,Clear,22,Friday,September
,282.0,0.0,0.0,1,Clear,23,Friday,September
,281.43,0.0,0.0,1,Clear,0,Saturday,September
,280.68,0.0,0.0,1,Clear,1,Saturday,September
,280.36,0.0,0.0,1,Mist,2,Saturday,September
,280.37,0.0,0.0,1,Mist,3,Saturday,September
,280.16,0.0,0.0,1,Mist,4,Saturday,September
,280.15,0.0,0.0,1,Mist,5,Saturday,September
,279.86,0.0,0.0,1,Mist,6,Saturday,September
,279.43,0.0,0.0,1,Mist,7,Saturday,September
,279.55,0.0,0.0,5,Mist,8,Saturday,September
,282.15,0.0,0.0,1,Mist,9,Saturday,September
,285.08,0.0,0.0,1,Haze,10,Saturday,September
,287.79,0.0,0.0,1,Haze,11,Saturday,September
,290.21,0.0,0.0,1,Haze,12,Saturday,September
,291.55,0.0,0.0,40,Clouds,13,Saturday,September
,292.08,0.0,0.0,1,Haze,14,Saturday,September
,292.58,0.0,0.0,1,Drizzle,15,Saturday,September
,292.82,0.0,0.0,75,Rain,16,Saturday,September
,292.82,0.0,0.0,75,Haze,16,Saturday,September
,292.49,0.0,0.0,75,Clouds,17,Saturday,September
,292.02,0.0,0.0,20,Clouds,18,Saturday,September
,290.88,0.0,0.0,75,Clouds,19,Saturday,September
,290.22,0.0,0.0,1,Clear,20,Saturday,September
,289.86,0.0,0.0,75,Clouds,21,Saturday,September
,289.22,0.0,0.0,40,Clouds,22,Saturday,September
,289.15,0.0,0.0,75,Clouds,23,Saturday,September
,288.93,0.0,0.0,75,Clouds,0,Sunday,October
,288.55,0.0,0.0,75,Clouds,1,Sunday,October
,288.44,0.0,0.0,90,Rain,2,Sunday,October
,288.29,0.0,0.0,40,Rain,3,Sunday,October
,288.29,0.0,0.0,40,Drizzle,3,Sunday,October
,287.65,0.0,0.0,75,Rain,4,Sunday,October
,286.36,0.0,0.0,90,Rain,5,Sunday,October
,286.01,0.0,0.0,90,Rain,6,Sunday,October
,286.08,0.0,0.0,75,Rain,7,Sunday,October
,286.08,0.0,0.0,75,Drizzle,7,Sunday,October
,286.37,0.0,0.0,90,Rain,8,Sunday,October
,286.51,0.0,0.0,90,Rain,9,Sunday,October
,287.34,0.0,0.0,90,Rain,10,Sunday,October
,288.08,0.0,0.0,90,Rain,11,Sunday,October
,288.55,0.0,0.0,90,Rain,12,Sunday,October
,287.59,0.0,0.0,90,Rain,13,Sunday,October
,287.59,0.0,0.0,90,Drizzle,13,Sunday,October
,287.51,0.0,0.0,75,Rain,14,Sunday,October
,287.75,0.0,0.0,90,Rain,15,Sunday,October
,289.29,0.0,0.0,75,Clouds,16,Sunday,October
,290.08,0.0,0.0,90,Rain,17,Sunday,October
,290.01,0.0,0.0,90,Rain,18,Sunday,October
,289.79,0.0,0.0,90,Rain,19,Sunday,October
,289.29,0.0,0.0,90,Rain,20,Sunday,October
,289.15,0.0,0.0,90,Rain,21,Sunday,October
,289.08,0.0,0.0,90,Rain,22,Sunday,October
,289.22,0.0,0.0,75,Thunderstorm,23,Sunday,October
,289.57,0.0,0.0,75,Thunderstorm,0,Monday,October
,289.37,0.0,0.0,40,Thunderstorm,1,Monday,October
,289.37,0.0,0.0,40,Rain,1,Monday,October
,287.72,0.0,0.0,90,Thunderstorm,2,Monday,October
,287.72,0.0,0.0,90,Rain,2,Monday,October
,286.08,0.0,0.0,90,Rain,3,Monday,October
,286.08,0.0,0.0,90,Thunderstorm,3,Monday,October
,285.72,0.0,0.0,90,Rain,4,Monday,October
,285.72,0.0,0.0,90,Thunderstorm,4,Monday,October
,285.84,0.0,0.0,90,Rain,5,Monday,October
,285.93,0.0,0.0,40,Rain,6,Monday,October
,285.99,0.0,0.0,90,Clouds,7,Monday,October
,286.21,0.0,0.0,75,Clouds,8,Monday,October
,286.75,0.0,0.0,75,Clouds,9,Monday,October
,287.86,0.0,0.0,90,Clouds,10,Monday,October
,289.93,0.0,0.0,90,Clouds,11,Monday,October
,290.57,0.0,0.0,90,Rain,12,Monday,October
,291.48,0.0,0.0,90,Mist,13,Monday,October
,292.93,0.0,0.0,90,Clouds,14,Monday,October
,292.82,0.0,0.0,75,Rain,15,Monday,October
,292.82,0.0,0.0,75,Mist,15,Monday,October
,292.51,0.0,0.0,90,Thunderstorm,16,Monday,October
,292.51,0.0,0.0,90,Fog,16,Monday,October
,292.51,0.0,0.0,90,Rain,16,Monday,October
,291.88,0.0,0.0,90,Thunderstorm,17,Monday,October
,291.88,0.0,0.0,90,Rain,17,Monday,October
,291.88,0.0,0.0,90,Mist,17,Monday,October
,291.41,0.0,0.0,90,Thunderstorm,18,Monday,October
,291.41,0.0,0.0,90,Mist,18,Monday,October
,291.41,0.0,0.0,90,Rain,18,Monday,October
,291.41,0.0,0.0,90,Drizzle,18,Monday,October
,290.92,0.0,0.0,90,Rain,19,Monday,October
,290.92,0.0,0.0,90,Mist,19,Monday,October
,290.92,0.0,0.0,90,Thunderstorm,19,Monday,October
,291.07,0.0,0.0,90,Thunderstorm,20,Monday,October
,291.07,0.0,0.0,90,Mist,20,Monday,October
,291.07,0.0,0.0,90,Rain,20,Monday,October
,291.0,0.0,0.0,90,Rain,21,Monday,October
,291.0,0.0,0.0,90,Mist,21,Monday,October
,291.0,0.0,0.0,90,Thunderstorm,21,Monday,October
,290.53,0.0,0.0,90,Mist,22,Monday,October
,290.53,0.0,0.0,90,Rain,22,Monday,October
,290.53,0.0,0.0,90,Thunderstorm,22,Monday,October
,290.79,0.0,0.0,90,Mist,23,Monday,October
,290.79,0.0,0.0,90,Rain,23,Monday,October
,290.79,0.0,0.0,90,Thunderstorm,23,Monday,October
,290.38,0.0,0.0,90,Thunderstorm,0,Tuesday,October
,290.38,0.0,0.0,90,Rain,0,Tuesday,October
,290.38,0.0,0.0,90,Mist,0,Tuesday,October
,290.53,0.0,0.0,90,Thunderstorm,1,Tuesday,October
,290.53,0.0,0.0,90,Mist,1,Tuesday,October
,290.53,0.0,0.0,90,Rain,1,Tuesday,October
,290.45,0.0,0.0,75,Rain,2,Tuesday,October
,290.45,0.0,0.0,75,Mist,2,Tuesday,October
,290.45,0.0,0.0,75,Thunderstorm,2,Tuesday,October
,290.84,0.0,0.0,75,Mist,3,Tuesday,October
,290.84,0.0,0.0,75,Thunderstorm,3,Tuesday,October
,291.37,0.0,0.0,75,Mist,4,Tuesday,October
,291.37,0.0,0.0,75,Thunderstorm,4,Tuesday,October
,291.37,0.0,0.0,75,Drizzle,4,Tuesday,October
,292.57,0.0,0.0,90,Rain,5,Tuesday,October
,292.57,0.0,0.0,90,Thunderstorm,5,Tuesday,October
,291.51,0.0,0.0,90,Rain,6,Tuesday,October
,290.53,0.0,0.0,90,Rain,7,Tuesday,October
,290.53,0.0,0.0,90,Drizzle,7,Tuesday,October
,289.84,0.0,0.0,90,Rain,8,Tuesday,October
,289.84,0.0,0.0,90,Drizzle,8,Tuesday,October
,289.99,0.0,0.0,90,Rain,9,Tuesday,October
,289.99,0.0,0.0,90,Drizzle,9,Tuesday,October
,290.61,0.0,0.0,90,Rain,10,Tuesday,October
,290.61,0.0,0.0,90,Mist,10,Tuesday,October
,291.53,0.0,0.0,75,Rain,11,Tuesday,October
,292.53,0.0,0.0,90,Mist,12,Tuesday,October
,293.82,0.0,0.0,75,Clouds,13,Tuesday,October
,292.65,0.0,0.0,90,Mist,14,Tuesday,October
,291.09,0.0,0.0,90,Mist,15,Tuesday,October
,290.07,0.0,0.0,90,Clouds,16,Tuesday,October
,290.08,0.0,0.0,40,Clouds,17,Tuesday,October
,290.51,0.0,0.0,40,Clouds,18,Tuesday,October
,289.0,0.0,0.0,20,Clouds,19,Tuesday,October
,287.37,0.0,0.0,5,Clear,20,Tuesday,October
,286.01,0.0,0.0,1,Clear,21,Tuesday,October
,284.88,0.0,0.0,1,Clear,22,Tuesday,October
,284.36,0.0,0.0,1,Clear,23,Tuesday,October
,283.43,0.0,0.0,1,Clear,0,Wednesday,October
,283.15,0.0,0.0,1,Clear,1,Wednesday,October
,282.22,0.0,0.0,1,Clear,2,Wednesday,October
,282.08,0.0,0.0,1,Clear,3,Wednesday,October
,281.76,0.0,0.0,1,Clear,4,Wednesday,October
,281.5,0.0,0.0,1,Clear,5,Wednesday,October
,281.29,0.0,0.0,1,Clear,6,Wednesday,October
,280.72,0.0,0.0,1,Clear,7,Wednesday,October
,280.15,0.0,0.0,1,Clear,8,Wednesday,October
,281.08,0.0,0.0,5,Clear,9,Wednesday,October
,282.38,0.0,0.0,1,Clear,10,Wednesday,October
,284.15,0.0,0.0,40,Clouds,11,Wednesday,October
,285.38,0.0,0.0,40,Clouds,12,Wednesday,October
,286.15,0.0,0.0,40,Clouds,13,Wednesday,October
,286.61,0.0,0.0,40,Clouds,14,Wednesday,October
,287.22,0.0,0.0,20,Clouds,15,Wednesday,October
,288.08,0.0,0.0,5,Clear,16,Wednesday,October
,288.15,0.0,0.0,5,Clear,17,Wednesday,October
,288.08,0.0,0.0,5,Clear,18,Wednesday,October
,286.51,0.0,0.0,5,Clear,19,Wednesday,October
,284.23,0.0,0.0,5,Clear,20,Wednesday,October
,282.01,0.0,0.0,5,Clear,21,Wednesday,October
,280.85,0.0,0.0,1,Clear,22,Wednesday,October
,280.15,0.0,0.0,1,Clear,23,Wednesday,October
,280.07,0.0,0.0,1,Clear,0,Thursday,October
,279.84,0.0,0.0,75,Clouds,1,Thursday,October
,280.58,0.0,0.0,1,Clear,2,Thursday,October
,280.8,0.0,0.0,75,Clouds,3,Thursday,October
,281.51,0.0,0.0,90,Clouds,4,Thursday,October
,282.51,0.0,0.0,90,Clouds,5,Thursday,October
,282.79,0.0,0.0,75,Rain,6,Thursday,October
,283.15,0.0,0.0,90,Rain,7,Thursday,October
,283.46,0.0,0.0,90,Rain,8,Thursday,October
,284.29,0.0,0.0,90,Rain,9,Thursday,October
